Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
Gupta Online & Stationery Shop,Begusarai,5.0,3.0,+91 87897 92461,,Not Available,"Vishnu Chowk, Infront Of Collegiate School, Vasant Vihar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Gupta+Online+%26+Stationery+Shop/data=!4m7!3m6!1s0x39f21b1b7e14ae55:0x33a210a0c3e0d05c!8m2!3d25.4178475!4d86.1275654!16s%2Fg%2F11lf41m5x4!19sChIJVa4Ufhsb8jkRXNDgw6AQojM?authuser=0&hl=en&rclk=1
Laxman Online Point,Begusarai,,,+91 93689 30871,,Not Available,"Begusarai, Shankh, Bihar 851131, India",https://www.google.com/maps/place/Laxman+Online+Point/data=!4m7!3m6!1s0x39f2031df70e9e47:0x7942ed46a9383f37!8m2!3d25.4766733!4d86.183054!16s%2Fg%2F11tjwmxkxz!19sChIJR54O9x0D8jkRNz84qUbtQnk?authuser=0&hl=en&rclk=1
SATISH ENTERPRISES,Begusarai,,,Not Available,,Not Available,"F36J+GW2, MIDDLE SCHOOL MIRZAPUR CHAND, Barauni, Begusarai, Bihar 851112, India",https://www.google.com/maps/place/SATISH+ENTERPRISES/data=!4m7!3m6!1s0x39f20f007b2c27f5:0x5d34e993cff9e3a7!8m2!3d25.461265!4d86.0822677!16s%2Fg%2F11xn53prrk!19sChIJ9ScsewAP8jkRp-P5z5PpNF0?authuser=0&hl=en&rclk=1
ANSH CYBER CAFE,Katihar,4.2,,+91 88774 15032,,Not Available,"teja tola, chowk, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/ANSH+CYBER+CAFE/data=!4m7!3m6!1s0x39faaa232ef4297b:0xdb75d718f0b994b7!8m2!3d25.5593074!4d87.5619769!16s%2Fg%2F11cn9k03cf!19sChIJeyn0LiOq-jkRt5S58BjXdds?authuser=0&hl=en&rclk=1
Cyber Tech (Internet Cafe),Katihar,3.9,,Not Available,,Not Available,"Infront of Leader Club, Pani Tanki Chowk, Gami Tola, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Cyber+Tech+%28Internet+Cafe%29/data=!4m7!3m6!1s0x39faa900208dd2f7:0xac310293564c3778!8m2!3d25.5405394!4d87.5749566!16s%2Fg%2F11vy2d_gsj!19sChIJ99KNIACp-jkReDdMVpMCMaw?authuser=0&hl=en&rclk=1
Internet Cafe And Games,Katihar,4.3,,Not Available,,Not Available,"NH 131A, Kadwa, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Internet+Cafe+And+Games/data=!4m7!3m6!1s0x39faa98374c2afef:0x125adf279ed3b39f!8m2!3d25.5391317!4d87.5752428!16s%2Fg%2F11c74ct2p1!19sChIJ76_CdIOp-jkRn7PTniffWhI?authuser=0&hl=en&rclk=1
SHREE GANESH CYBER CAFE,Katihar,5.0,,+91 95081 19370,,Not Available,"DASRAJ MANSION, near Shiv Mandir, Vijay Nagar, Tiarpara, Katihar, Bihar 854105, India",https://www.google.com/maps/place/SHREE+GANESH+CYBER+CAFE/data=!4m7!3m6!1s0x39faa948c6093967:0xbdee55f5d9ca7b8d!8m2!3d25.5469046!4d87.5797057!16s%2Fg%2F11x6d56hbg!19sChIJZzkJxkip-jkRjXvK2fVV7r0?authuser=0&hl=en&rclk=1
SUNDAY DIGITAL CAFE,Katihar,5.0,,+91 88099 10584,,Not Available,"near Raza Jama Masjid, Sharifganj, Katihar, Bihar 854105, India",https://www.google.com/maps/place/SUNDAY+DIGITAL+CAFE/data=!4m7!3m6!1s0x39faa9cba616fe31:0x2553353714953e6f!8m2!3d25.5215714!4d87.5646508!16s%2Fg%2F11lzn_ct76!19sChIJMf4Wpsup-jkRbz6VFDc1UyU?authuser=0&hl=en&rclk=1
Usha Digital Cyber Cafe & Printing Press,Katihar,5.0,,Not Available,,Not Available,"Udamarekha Chowk, Sirnia East, Katihar, Bihar 854103, India",https://www.google.com/maps/place/Usha+Digital+Cyber+Cafe+%26+Printing+Press/data=!4m7!3m6!1s0x39faa9db93c5f965:0x31b164b104b488ed!8m2!3d25.5120197!4d87.5831186!16s%2Fg%2F11w7ccj9mv!19sChIJZfnFk9up-jkR7Yi0BLFksTE?authuser=0&hl=en&rclk=1
Nayra Digital Cafe,Katihar,5.0,,+91 87090 52039,,Not Available,"Shop No.03, DS College Rd, Hariganj Mohalla, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Nayra+Digital+Cafe/data=!4m7!3m6!1s0x39faa97dcf9655d9:0x1d438b3bcca5f309!8m2!3d25.5350875!4d87.5836726!16s%2Fg%2F11yyxjnyyy!19sChIJ2VWWz32p-jkRCfOlzDuLQx0?authuser=0&hl=en&rclk=1
Sharda Computer,Katihar,4.1,,+91 6452 239 032,,Not Available,"HHH4+4C7, Bheriya Rahika, near Government polytechnic and Katihar Medical college, Mojheli, Katihar, Bihar 854106, India",https://www.google.com/maps/place/Sharda+Computer/data=!4m7!3m6!1s0x39faaa6ba5b0c079:0x431b5cba6f60143c!8m2!3d25.5777329!4d87.5560312!16s%2Fg%2F11c2ph9dtt!19sChIJecCwpWuq-jkRPBRgb7pcG0M?authuser=0&hl=en&rclk=1
Kukku Digital Cafe,Katihar,4.0,,+91 94706 07770,,Not Available,"Hridayganj, SRC College Road, Mojheli, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Kukku+Digital+Cafe/data=!4m7!3m6!1s0x39faaa0e4c4e8df7:0xb044407d46871a9e!8m2!3d25.552049!4d87.571306!16s%2Fg%2F11ggqzptqf!19sChIJ941OTA6q-jkRnhqHRn1ARLA?authuser=0&hl=en&rclk=1
CITY CYBER (IGNOU ASSIGNMENT ZONE),Katihar,5.0,,+91 92348 87506,,Not Available,"DS College Rd, near Central Bank, Ramnagar, Dwasay, Katihar, Bihar 854105, India",https://www.google.com/maps/place/CITY+CYBER+%28IGNOU+ASSIGNMENT+ZONE%29/data=!4m7!3m6!1s0x39faa9f27f1503c3:0x74de1d03b3bf3bcc!8m2!3d25.5348415!4d87.5824623!16s%2Fg%2F11wx4knzr1!19sChIJwwMVf_Kp-jkRzDu_swMd3nQ?authuser=0&hl=en&rclk=1
GS Cyber Cafe,Katihar,,,Not Available,,Not Available,"near Durga Mandir, Fasiya, Burma Colony, Tingachiya, Katihar, Bihar 854105, India",https://www.google.com/maps/place/GS+Cyber+Cafe/data=!4m7!3m6!1s0x39faa974b4e453c5:0xd120bcebdc9e7e78!8m2!3d25.5174192!4d87.5816751!16s%2Fg%2F11yn_3nyhr!19sChIJxVPktHSp-jkReH6e3Ou8INE?authuser=0&hl=en&rclk=1
All IN ONE CYBER CAFE,Katihar,4.3,28.0,+91 62068 12971,,Not Available,"Gaushala chowk, Goshala, Sharifganj, Katihar, Bihar 854105, India",https://www.google.com/maps/place/All+IN+ONE+CYBER+CAFE/data=!4m7!3m6!1s0x39faa967141dd157:0x7dbbe2f2555d4e54!8m2!3d25.5303926!4d87.5631863!16s%2Fg%2F11y7h950bt!19sChIJV9EdFGep-jkRVE5dVfLiu30?authuser=0&hl=en&rclk=1
Digital Communication,Katihar,5.0,,+91 70044 21046,,Not Available,"Subhan meat gali, Digital Communication, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Digital+Communication/data=!4m7!3m6!1s0x39faabbee603879b:0x215f9b358cd0874e!8m2!3d25.5590843!4d87.5562466!16s%2Fg%2F11l2_z277z!19sChIJm4cD5r6r-jkRTofQjDWbXyE?authuser=0&hl=en&rclk=1
N S Services,Katihar,5.0,,+91 88629 16000,,Not Available,"Ambedkar Chowk, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/N+S+Services/data=!4m7!3m6!1s0x39faabdd1e897423:0xb498c372fbf1414a!8m2!3d25.5607199!4d87.5561071!16s%2Fg%2F11r_w46mxr!19sChIJI3SJHt2r-jkRSkHx-3LDmLQ?authuser=0&hl=en&rclk=1
e-SANDALPUR Digital Services,Katihar,5.0,,+91 70040 68183,,http://www.esandalpur.wordpress.com/,", Sandalpur, Katihar, Bihar 854106, India",https://www.google.com/maps/place/e-SANDALPUR+Digital+Services/data=!4m7!3m6!1s0x39f001d957a3b681:0x3665f1b6c93164a5!8m2!3d25.5795326!4d87.5136475!16s%2Fg%2F11hhs_0mgj!19sChIJgbajV9kB8DkRpWQxybbxZTY?authuser=0&hl=en&rclk=1
SHREYANSHI GENERAL STORE & ONLINE CENTER,Katihar,4.5,,Not Available,,http://www.shreyanshigenralstore.in/,"IN FRONT UTKRAMIT MADDHYA VIDDYLAYA, Burma Colony, Tingachiya, Katihar, Bihar 854103, India",https://www.google.com/maps/place/SHREYANSHI+GENERAL+STORE+%26+ONLINE+CENTER/data=!4m7!3m6!1s0x39faa9f9f9832229:0x48b785d1ff9bc19c!8m2!3d25.5222032!4d87.576661!16s%2Fg%2F11khsl4fqx!19sChIJKSKD-fmp-jkRnMGb_9GFt0g?authuser=0&hl=en&rclk=1
Sonu Internet Cafe,Katihar,0.0,,+91 73524 49402,,Not Available,"Shop No 02, Medical College, Kanwa Tola, near Medical College Gate, Katihar, Bihar 854106, India",https://www.google.com/maps/place/Sonu+Internet+Cafe/data=!4m7!3m6!1s0x39faaba979394d5b:0x87f345c46e09c53c!8m2!3d25.583651!4d87.5507079!16s%2Fg%2F11x202vc9j!19sChIJW005eamr-jkRPMUJbsRF84c?authuser=0&hl=en&rclk=1
KATIHAR ONLINE & CSC CENTER,Katihar,5.0,,Not Available,,https://www.youtube.com/channel/UCoArs7V3Zgd-Qhnpu-8Mv6A,"Mirchai Bari Masjid Rd, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/KATIHAR+ONLINE+%26+CSC+CENTER/data=!4m7!3m6!1s0x39faab8fde0e2605:0xd141ee74d7543566!8m2!3d25.5551892!4d87.558235!16s%2Fg%2F11fjy4lln5!19sChIJBSYO3o-r-jkRZjVU13TuQdE?authuser=0&hl=en&rclk=1
CYBER HUB,Katihar,,,+91 62016 96039,,Not Available,"Anand Complex, UTTAR BIHAR GRAMIN JILA ATITHI, A7, GRIH ROAD, near Ajay Army Store, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/CYBER+HUB/data=!4m7!3m6!1s0x39faab3342502f37:0xb4176adec515134e!8m2!3d25.5548902!4d87.5565962!16s%2Fg%2F11zk4cc2lj!19sChIJNy9QQjOr-jkRThMVxd5qF7Q?authuser=0&hl=en&rclk=1
Sharma Photo State,Katihar,5.0,,+91 99554 65773,,Not Available,"DS College Rd, Khanqah Mohalla, prabhat nagar, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Sharma+Photo+State/data=!4m7!3m6!1s0x39faa9870e8c8775:0x19c62cbd4bf48fd9!8m2!3d25.5350376!4d87.5831489!16s%2Fg%2F11gxmszjgy!19sChIJdYeMDoep-jkR2Y_0S70sxhk?authuser=0&hl=en&rclk=1
AH Digital Seva Kendra,Katihar,4.3,,+91 91179 09707,,Not Available,"HHVC+RWV, At- Haji Basir Tola Dalan Katihar Bihar 854106, Bhawara, Bihar SH 98, India",https://www.google.com/maps/place/AH+Digital+Seva+Kendra/data=!4m7!3m6!1s0x39faab00695fbb35:0xec1a418fbeca873d!8m2!3d25.5942817!4d87.5722401!16s%2Fg%2F11w4fwlc30!19sChIJNbtfaQCr-jkRPYfKvo9BGuw?authuser=0&hl=en&rclk=1
Rudraveer Enterprises,Katihar,4.5,,+91 77658 84542,,https://rudraveer-enterprises.grexa.site/,"High School Para, Larkania Tola, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Rudraveer+Enterprises/data=!4m7!3m6!1s0x39faa91dc3ecc795:0xcf839a612bd6164c!8m2!3d25.5463902!4d87.5725952!16s%2Fg%2F11wfhk30cb!19sChIJlcfswx2p-jkRTBbWK2Gag88?authuser=0&hl=en&rclk=1
Apka Cyber Adda (CSC Center),Katihar,4.5,,Not Available,,Not Available,"PS- Muffasil, Panchayat- Deharia, Ward No- 15 Village- Chilmara Near By Kali Mandir Post - Sirnia, Katihar, Bihar 854103, India",https://www.google.com/maps/place/Apka+Cyber+Adda+%28CSC+Center%29/data=!4m7!3m6!1s0x39faa93bb34f9b11:0xbd4bc8a2ba5cf7da!8m2!3d25.5091636!4d87.6001912!16s%2Fg%2F11rwyswdfz!19sChIJEZtPszup-jkR2vdcuqLIS70?authuser=0&hl=en&rclk=1
Cafe Link,Katihar,,,+91 62877 71527,,Not Available,"Barik Chowk, Bara Bazar, Hariganj Mohalla, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Cafe+Link/data=!4m7!3m6!1s0x39faa9cc250182f5:0x4e4ff0eb082b1185!8m2!3d25.5377933!4d87.5826058!16s%2Fg%2F11ynzrypvv!19sChIJ9YIBJcyp-jkRhRErCOvwT04?authuser=0&hl=en&rclk=1
Ak Online Store & Cyber Cafe,Katihar,2.0,,+91 92627 20157,,Not Available,"Ak Online Store, Dhanpara, Katihar, Bihar 854107, India",https://www.google.com/maps/place/Ak+Online+Store+%26+Cyber+Cafe/data=!4m7!3m6!1s0x39faaf8949604975:0xa641f8f0be63272d!8m2!3d25.4949819!4d87.6602535!16s%2Fg%2F11l2hv70w6!19sChIJdUlgSYmv-jkRLSdjvvD4QaY?authuser=0&hl=en&rclk=1
Sumit Cyber Point,Katihar,5.0,1.0,+91 87576 63497,,http://www.facebook.com/sumisco,"17, Bhagwan Chowk, Tiarpara, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Sumit+Cyber+Point/data=!4m7!3m6!1s0x39faabfb0461c687:0x66cde353cdc21711!8m2!3d25.5541673!4d87.5771294!16s%2Fg%2F11j5hghg34!19sChIJh8ZhBPur-jkRERfCzVPjzWY?authuser=0&hl=en&rclk=1
Danish Computer,Katihar,4.2,,+91 75410 83246,,Not Available,"Mahmood Chowk, DS College Rd, Dwasay, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Danish+Computer/data=!4m7!3m6!1s0x39faa977f8a284c7:0xf7ee92fcefbc94bd!8m2!3d25.536405!4d87.5793891!16s%2Fg%2F11g6j9wsbx!19sChIJx4Si-Hep-jkRvZS87_yS7vc?authuser=0&hl=en&rclk=1
ROHIT DIGITAL SERVICE CENTER,Katihar,5.0,,+91 70045 78524,,Not Available,"Katihar, Bihar 854105, India",https://www.google.com/maps/place/ROHIT+DIGITAL+SERVICE+CENTER/data=!4m7!3m6!1s0x39faa9fd6130263d:0x85a174da4b16e09a!8m2!3d25.5446831!4d87.5783535!16s%2Fg%2F11s8611dr8!19sChIJPSYwYf2p-jkRmuAWS9p0oYU?authuser=0&hl=en&rclk=1
Ajeet Online Centre,Katihar,,,Not Available,,Not Available,"HM56+69M, PS-Dandkhora, PO, Dumaria, Mohnipipra, Katihar, Bihar 855114, India",https://www.google.com/maps/place/Ajeet+Online+Centre/data=!4m7!3m6!1s0x39faad003c91e9dd:0x150605dfd6c3f908!8m2!3d25.5580846!4d87.6609328!16s%2Fg%2F11ygqpqng9!19sChIJ3emRPACt-jkRCPnD1t8FBhU?authuser=0&hl=en&rclk=1
Pappu Common Service Centre,Katihar,3.0,,+91 62012 03852,,Not Available,"Shop No.02 Ward No.06, Sirsa CHOWK, near Shiv Mandir, Dalan East, Katihar, Bihar 854106, India",https://www.google.com/maps/place/Pappu+Common+Service+Centre/data=!4m7!3m6!1s0x39faab5c26714db9:0x24ca1afc65c58473!8m2!3d25.5885403!4d87.5551658!16s%2Fg%2F11lcc6v29w!19sChIJuU1xJlyr-jkRc4TFZfwayiQ?authuser=0&hl=en&rclk=1
MADHIA ENTERPRISES,Katihar,,,+91 98358 79339,,Not Available,"near Jama Masjid, Chhoti Tengariya, Sukhasan, Katihar, Bihar 854107, India",https://www.google.com/maps/place/MADHIA+ENTERPRISES/data=!4m7!3m6!1s0x39f0075ae54b617b:0x7042c52da58ca8cd!8m2!3d25.5033833!4d87.5093518!16s%2Fg%2F11n45bjhkc!19sChIJe2FL5VoH8DkRzaiMpS3FQnA?authuser=0&hl=en&rclk=1
Shamsad Stationary & Online Center,Katihar,,,+91 62005 69121,,Not Available,"Shop No. 03, Chadrmachowk, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Shamsad+Stationary+%26+Online+Center/data=!4m7!3m6!1s0x39faabd7bdf2a1a5:0x1e382d7aa5504a5c!8m2!3d25.5766019!4d87.5756515!16s%2Fg%2F11m_761bpz!19sChIJpaHyvder-jkRXEpQpXotOB4?authuser=0&hl=en&rclk=1
Anwarul Online Cervice Centre,Katihar,,,+91 95463 00584,,Not Available,"Pachim Tola Sonaili Rd, near Nuri Masjid, Khorwa, Katihar, Bihar 854106, India",https://www.google.com/maps/place/Anwarul+Online+Cervice+Centre/data=!4m7!3m6!1s0x39faaba2249fdb15:0xed89b0c48837ab92!8m2!3d25.6005634!4d87.5862848!16s%2Fg%2F11yn41033b!19sChIJFdufJKKr-jkRkqs3iMSwie0?authuser=0&hl=en&rclk=1
JAI GURUDEV ONLINE,Katihar,,,Not Available,,Not Available,"Front of AGARSHEN BHAWAN, Moffar Ganj, Binodpur, Katihar, Bihar 854105, India",https://www.google.com/maps/place/JAI+GURUDEV+ONLINE/data=!4m7!3m6!1s0x39faa9b4f8de1fd7:0x794cd7c8cf268e98!8m2!3d25.5372702!4d87.5692645!16s%2Fg%2F11t2lwxwtx!19sChIJ1x_e-LSp-jkRmI4mz8jXTHk?authuser=0&hl=en&rclk=1
Csc Point,Katihar,,,+91 79032 72502,,Not Available,"Shop No 2 Ward No 8, Mujwartal Mujwartal Road, near Patrol Pump, Mirchaibari, Manihari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Csc+Point/data=!4m7!3m6!1s0x39faab977f721d81:0xa2660244790d2c85!8m2!3d25.5501116!4d87.5604471!16s%2Fg%2F11vm8vbsgw!19sChIJgR1yf5er-jkRhSwNeUQCZqI?authuser=0&hl=en&rclk=1
Alok Digital Service Center,Katihar,5.0,1.0,+91 99052 73198,,Not Available,"Alok Digital Service Center, Katihar-Manihari Rd, near Peridot School, Sharifganj, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Alok+Digital+Service+Center/data=!4m7!3m6!1s0x39faa9002306c77d:0x58f937489e9c3a92!8m2!3d25.5229714!4d87.5644177!16s%2Fg%2F11l_4wr_9m!19sChIJfccGIwCp-jkRkjqcnkg3-Vg?authuser=0&hl=en&rclk=1
Shiksha Computer Centre,Katihar,,,+91 84092 01671,,Not Available,"Hawai Adda, Sharifganj, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Shiksha+Computer+Centre/data=!4m7!3m6!1s0x39faa995c343075f:0x205a5c63cf91c97!8m2!3d25.5260369!4d87.5636169!16s%2Fg%2F11d_d4q1js!19sChIJXwdDw5Wp-jkRlxz5PMalBQI?authuser=0&hl=en&rclk=1
GIIT COMPUTER INSTITUTE,Katihar,4.7,,+91 94716 58267,,Not Available,"Gami Tola, Katihar, Bihar 854105, India",https://www.google.com/maps/place/GIIT+COMPUTER+INSTITUTE/data=!4m7!3m6!1s0x39faa9275cbcfabb:0x8a6b46fbcf6fe3eb!8m2!3d25.5416752!4d87.5777336!16s%2Fg%2F11rqlgv0kt!19sChIJu_q8XCep-jkR6-Nvz_tGa4o?authuser=0&hl=en&rclk=1
Sonu Cyber Cafe And Printing Press,Katihar,,,Not Available,,Not Available,"Balu Tola, Banya Tola, Haflaganj, Sirnia East, Bihar 854103, India",https://www.google.com/maps/place/Sonu+Cyber+Cafe+And+Printing+Press/data=!4m7!3m6!1s0x39faa9315efc1a19:0x4720de2cb97ed3bd!8m2!3d25.4941284!4d87.5883508!16s%2Fg%2F11z1w5q2fp!19sChIJGRr8XjGp-jkRvdN-uSzeIEc?authuser=0&hl=en&rclk=1
IGNOU SOLUTION KATIHAR (IGNOU ASSIGNMENT ZONE),Katihar,4.9,,+91 70044 15219,,http://quick-search.in/digitalWeb/325/sarkar.com,"IGNOU, DS College Rd, Hariganj Mohalla, Katihar, Bihar 854105, India",https://www.google.com/maps/place/IGNOU+SOLUTION+KATIHAR+%28IGNOU+ASSIGNMENT+ZONE%29/data=!4m7!3m6!1s0x39faa9ef15c7aea3:0xc00a0f3290b2c8bc!8m2!3d25.5354592!4d87.5829308!16s%2Fg%2F11vb_r0x0l!19sChIJo67HFe-p-jkRvMiykDIPCsA?authuser=0&hl=en&rclk=1
Wizard-Tech Computer Academy,Katihar,4.7,,+91 97716 22669,,http://www.wtca.edu.in/,"BINAY AATA MILL KE UPRI MANJIL, MORE, I.T.I, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Wizard-Tech+Computer+Academy/data=!4m7!3m6!1s0x39faaa3cf5942ba5:0x2e3fcb929f1abebf!8m2!3d25.5584528!4d87.5543501!16s%2Fg%2F11gdh0f5fh!19sChIJpSuU9Tyq-jkRv74an5LLPy4?authuser=0&hl=en&rclk=1
JAI MATA DI CYBER CAFE GERABARI KORHA KATIHAR BIHAR,Katihar,,,+91 91553 29621,,Not Available,"Gerabari Bazar Hatt Jane Wala road, Gerabari, Bihar 854108, India",https://www.google.com/maps/place/JAI+MATA+DI+CYBER+CAFE+GERABARI+KORHA+KATIHAR+BIHAR/data=!4m7!3m6!1s0x39f002b7bfffffff:0x1302f68e6f05bfda!8m2!3d25.6208153!4d87.4007994!16s%2Fg%2F11b6tddbf8!19sChIJ____v7cC8DkR2r8Fb472AhM?authuser=0&hl=en&rclk=1
STUDENT ONLINE CENTER,Katihar,0.0,,+91 72609 65519,,Not Available,"01 D, S Road, Dwasay, Katihar, Bihar 854105, India",https://www.google.com/maps/place/STUDENT+ONLINE+CENTER/data=!4m7!3m6!1s0x39faa9a8255855e7:0x5e0a7791c012acd9!8m2!3d25.5363921!4d87.5794713!16s%2Fg%2F11n5xv93sg!19sChIJ51VYJaip-jkR2awSwJF3Cl4?authuser=0&hl=en&rclk=1
LAXMI TELECOM & CSC CENTER,Katihar,4.5,,+91 77398 81577,,Not Available,"National Highway 31, Mania, Madhepura, Bihar 854107, India",https://www.google.com/maps/place/LAXMI+TELECOM+%26+CSC+CENTER/data=!4m7!3m6!1s0x39faa935eab3ac05:0x1c7bddc7c8255099!8m2!3d25.5236954!4d87.6150748!16s%2Fg%2F11f3dvkqhx!19sChIJBayz6jWp-jkRmVAlyMfdexw?authuser=0&hl=en&rclk=1
sumit aadhaar center,Katihar,4.6,,+91 97092 93210,,Not Available,"HH56+PQH, teja tola, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/sumit+aadhaar+center/data=!4m7!3m6!1s0x39faaa2329f9144b:0xee44403fa44c4181!8m2!3d25.5593089!4d87.5619689!16s%2Fg%2F11c6pp145w!19sChIJSxT5KSOq-jkRgUFMpD9ARO4?authuser=0&hl=en&rclk=1
Nextgen Computer Education,Katihar,4.2,,+91 94708 01443,,Not Available,"Rajhata, Binodpur, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Nextgen+Computer+Education/data=!4m7!3m6!1s0x39faa9904642bc51:0x2b526608c8cd13e0!8m2!3d25.5346892!4d87.5672699!16s%2Fg%2F1tkslsbh!19sChIJUbxCRpCp-jkR4BPNyAhmUis?authuser=0&hl=en&rclk=1
KITE COMPUTER EDUCATION,Katihar,5.0,,+91 95046 64701,,https://kiteinst.com/,"Chowk, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/KITE+COMPUTER+EDUCATION/data=!4m7!3m6!1s0x39faab5e95bb1901:0xfe438c6dd4319820!8m2!3d25.5582212!4d87.5547145!16s%2Fg%2F11fm4rt7d_!19sChIJARm7lV6r-jkRIJgx1G2MQ_4?authuser=0&hl=en&rclk=1
Katihar Online,Katihar,4.1,,+91 95343 55192,,http://www.katiharonline.com/,"GHRF+JX3 Taj Deorhi, RK Mission Rd, Gami Tola, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Katihar+Online/data=!4m7!3m6!1s0x39faa983e57ac4dd:0x149fc5fa3c1cfc29!8m2!3d25.5415079!4d87.5749243!16s%2Fg%2F11c3k51f65!19sChIJ3cR65YOp-jkRKfwcPPrFnxQ?authuser=0&hl=en&rclk=1
COMPUTER PLAZA,Katihar,5.0,,+91 95343 42210,,Not Available,"Sadar hospital road, Shahid chowk, Katihar, Bihar 854105, India",https://www.google.com/maps/place/COMPUTER+PLAZA/data=!4m7!3m6!1s0x39faa9167245ea17:0xaa507572f29f863c!8m2!3d25.5415305!4d87.5678016!16s%2Fg%2F11xvltj5k4!19sChIJF-pFchap-jkRPIaf8nJ1UKo?authuser=0&hl=en&rclk=1
Sahajan Internet Cafe,Katihar,5.0,,+91 62001 90207,,Not Available,"01, Binodpur, Katihar, Bihar 854105, India",https://www.google.com/maps/place/Sahajan+Internet+Cafe/data=!4m7!3m6!1s0x39faa9f80131105b:0xef0e6605ce776432!8m2!3d25.5353375!4d87.5677215!16s%2Fg%2F11tfdn569b!19sChIJWxAxAfip-jkRMmR3zgVmDu8?authuser=0&hl=en&rclk=1
INDIA ONLINE CENTER,Katihar,5.0,,+91 76312 30525,,Not Available,"INDIA HOTEL GALI, Mirchaibari, Katihar, Bihar 854105, India",https://www.google.com/maps/place/INDIA+ONLINE+CENTER/data=!4m7!3m6!1s0x39faabf682355c37:0x51d3344ba108f691!8m2!3d25.5598894!4d87.5567299!16s%2Fg%2F11t_t621sd!19sChIJN1w1gvar-jkRkfYIoUs001E?authuser=0&hl=en&rclk=1
